,Objeto,Descrição,UF,Nome Órgão Superior,count,min,max,mean,std
36865,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios (carnes e laticínios),CARNE BOVINA IN NATURA,RJ,Ministério da Defesa,85,0.1581999999999999,35.0,15.769037647058822,6.698577070400073
113769,"Objeto: Pregão Eletrônico -  Registro de preços, pelo prazo de 12 (doze) meses, para aquisição, de forma parcelada, de Material Médico Hospitalar - Fios Cirúrgicos e Hemostáticos para atender as necessidades do Hospital Universitário Professor Edgard Santos.",FIO DE SUTURA,BA,Ministério da Educação,85,1.48,159.0,12.127882352941175,20.745261254315498
82744,Objeto: Pregão Eletrônico -  Eventual aquisição de PNEUS de viaturas no âmbito do CMO.,PNEU VEÍCULO AUTOMOTIVO,MS,Ministério da Defesa,84,245.0,2314.48,889.4497619047619,496.547298015212
82743,Objeto: Pregão Eletrônico -  Eventual aquisição de PNEUS de viaturas no âmbito do CMO.,PNEU VEÍCULO AUTOMOTIVO,AL,Ministério da Defesa,84,245.0,2314.48,889.4497619047619,496.547298015212
50918,"Objeto: Pregão Eletrônico -  Aquisição de material de apoio e divulgação institucional, para atender necessidades do Gabinete do Comandante do Exército",BRINDE,AC,Ministério da Defesa,84,5.69,600.0,107.05357142857143,110.94626111122945
99923,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS, MATERIAIS, RAÇÕES E INSUMOS, destinados ao Hospital Veterinário Universitário   HVU/UFSM.",VARETA DE VIDRO,RS,Ministério da Educação,82,1.0,588.95,56.27158536585367,109.34099637180483
33639,"Objeto: Pregão Eletrônico -  Aquisição de diversos materiais, tais como: material de expediente, insumos para os laboratórios de biologia e química, materiais esportivos, livros, equipamentos eletrônicos e de informática entre outros para o Centro de Preparação de Oficiais da Reserva e Colégio Militar de Belo Horizonte",LIVRO LITERATURA,MG,Ministério da Defesa,82,19.0,190.0,34.334634146341465,19.1146953483324
99922,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS, MATERIAIS, RAÇÕES E INSUMOS, destinados ao Hospital Veterinário Universitário   HVU/UFSM.",VARETA DE VIDRO,RN,Ministério da Educação,82,1.0,588.95,56.27158536585367,109.34099637180483
69174,Objeto: Pregão Eletrônico -  Aquisição de sementes e mudas e insumos de producao agricola,SEMENTES E MUDAS DE PLANTAS,RN,Ministério da Educação,81,3.15,1139.98,199.7237037037037,300.80384663200556
54127,Objeto: Pregão Eletrônico -  Aquisição de material de consumo para a Ortopedia do HCE.,PARAFUSO ÓSSEO - PEQUENOS E GRANDES FRAGMENTOS,RJ,Ministério da Defesa,81,100.0,4700.0,1411.9537037037037,975.9566469552376
72343,"Objeto: Pregão Eletrônico -  Aquisição parcelada de FIOS CIRÚRGICOS (FIO ACO IX 5,AG.4,7,CT.1/2 E OUTROS), PARA O CHC/UFPR, conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos",FIO DE SUTURA,PR,Ministério da Educação,81,1.43,93.8,12.241997530864198,15.554685089724376
69175,Objeto: Pregão Eletrônico -  Aquisição de sementes e mudas e insumos de producao agricola,SEMENTES E MUDAS DE PLANTAS,RS,Ministério da Educação,81,3.15,1139.98,199.7237037037037,300.80384663200556
36271,"Objeto: Pregão Eletrônico -  Aquisição de fios cirúrgicos, telas, liga clip, fita cardíaca e cera para osso.",FIO DE SUTURA,RS,Ministério da Educação,81,1.3099999999999998,42.01,5.007283950617284,5.426899670241215
110804,"Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais para agricultura (sementes, mudas e lonas plásticas)",SEMENTE,MG,Ministério da Educação,80,13.02,1063.1,208.45437499999997,176.19702128866095
80175,Objeto: Pregão Eletrônico -  Contratação de serviços gráficos e personalização de materiais.,GRAFICO - CONFECCAO SELO / CONVITE / IMPRESSOS / CERTIFICADOENVELOPE,RS,Ministério da Defesa,80,0.08,300.0,23.262125,40.25118926441014
80010,"Objeto: Pregão Eletrônico -  Contratação de serviços de monitoramento eletrônico, conforme condições, quantidades e exigências estabelecidas no Termo de Referência e seus anexos/apêndices.",PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ELETRONICA24 HORAS DIUTURNAS,PR,Ministério da Economia,80,1063.69,2916.66,1593.5844204545454,634.3677965786693
62037,"Objeto: Pregão Eletrônico -  Aquisição de material químico, laboratorial para a Embrapa Cerrados",APARA DE MADEIRA,AC,"Ministério da Agricultura, Pecuária e Abastec",79,1.0,3000.0,394.2118496355965,621.8787872616502
10,Informação protegida por sigilo nos termos da legislação vigente,Informação protegida por sigilo nos termos da legislação vigente,MT,Ministério da Justiça e Segurança Pública,79,1.0,294000.0,6510.778987341772,34021.74937530399
15420,Objeto: Pregão Eletrônico -  Aquisic a o de tintas e solventes.,TINTA ACRÍLICA,PE,Ministério da Defesa,79,12.19,166.33,81.48341772151898,48.864699593618234
22157,"Objeto: Pregão Eletrônico -  Aquisição de Livros didáticos para o Curso superior de Licenciatura em Química, necessário (a) para atender as demandas do Campus Itaperuna do INSTITUTO FEDERAL FLUMINENSE (IFF), com participação exclusiva microempresas (ME) e empresas de pequeno porte (EPP), conforme condições, quantidades, exigências e estimativas, estabelecidas neste instrumento.",LIVRO DIDÁTICO,RJ,Ministério da Educação,78,16.75,387.5,111.92730769230769,88.33609986529058
95860,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é uma compra visando a aquisição de livros para suprir a necessidade de bibliografias do curso de licenciatura em música popular brasileira, no Centro de Cultura Linguagens e Tecnologias Aplicadas - CECULT/UFRB em Santo Amaro-Bahia.",LIVRO C. SOC/ESTAT/POLÍT/ECON/COMÉRCIO E DIREITO,BA,Ministério da Educação,78,11.633333333333333,339.8333333333333,56.914914529914526,39.863042651069286
67485,Objeto: Pregão Eletrônico -  Aquisição de peças e ferramentas comerciais/simples para uso na produção dos morteiros 81 e 120 mm referente ao PIT 2021.,PEÇAS / ACESSÓRIOS ARMAMENTO,RJ,Ministério da Defesa,78,0.73,2480.0,150.4376923076923,395.94681214344104
31924,Objeto: Pregão Eletrônico -  Aquisição de Reagentes Químicos.,SOLUÇÃO,AC,"Ministério da Agricultura, Pecuária e Abastec",77,13.75,4090.0,443.4372077922078,874.0366585164421
112668,Objeto: Pregão Eletrônico -  Registro de preços para eventual fornecimento de materiais odontológicos (ORTODONTIA) em proveito do Hospital de Aeronáutica de Canoas (HACO).,APARELHO DE TAPE,RS,Ministério da Defesa,77,5.95,268.0,26.32116883116883,43.76551682648729
54128,Objeto: Pregão Eletrônico -  Aquisição de material de consumo para a Ortopedia do HCE.,PLACA ORTOPÉDICA - PEQUENOS E GRANDES FRAGMENTOS,RJ,Ministério da Defesa,77,407.0,18845.0,4819.991168831169,3284.147031759651
70463,"Objeto: Pregão Eletrônico -  Aquisição enventual e parcelada de fios cirúrgicos, cera para osso, fita umbilical, fita cardíaca, kit de fios cirúrgicos para cesária e kit de fios cirúrgicos para válvula cardíaca para o HUSM.",FIO DE SUTURA,RN,Ministério da Educação,76,1.4,60.0,9.513026315789475,10.984209031725115
88565,"Objeto: Pregão Eletrônico -  Fornecimento, carga, transporte e descarga de peças e tubos de aço para o Projeto Pontal Norte, localizado no Município de Petrolina, no Estado de Pernambuco",CONEXÃO METÁLICA,AC,Ministério do Desenvolvimento Regional,76,461.08,315722.77,28925.427236842108,50239.72630917293
70464,"Objeto: Pregão Eletrônico -  Aquisição enventual e parcelada de fios cirúrgicos, cera para osso, fita umbilical, fita cardíaca, kit de fios cirúrgicos para cesária e kit de fios cirúrgicos para válvula cardíaca para o HUSM.",FIO DE SUTURA,RS,Ministério da Educação,76,1.4,60.0,9.513026315789475,10.984209031725115
80114,"Objeto: Pregão Eletrônico -  Contratação de serviços de usinagem, reparo e inspeção de componentes dos sistemas de propulsão dos navios e embarcações subordinados ao Comando do 9º Distrito Naval (Com9ºDN), conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso)",MANUTENCAO INDUSTRIAL,AM,Ministério da Defesa,75,789.4499999999999,17195.0,7133.404666666666,4086.5282914022055
101649,"Objeto: Pregão Eletrônico -  Registro de Preços - 11/2022 - para eventual aquisição de insumos laboratoriais com comodato de equipamento visando atender as necessidades do Laboratório de Imunologia e Biologia Molecular (LABIMUNO), unidade integrante do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição deste último.",ANTICORPO,BA,Ministério da Educação,74,10.0,60.0,20.532702702702704,11.319981642041519
78256,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviços de organização, planejamento, promoção e execução de eventos, incluindo o fornecimento de mobiliário, profissionais e demais itens especificados no Termo de Referência.",PROMOCAO DE EVENTO,AC,Ministério da Defesa,74,59.0,8236.0,1405.1216216216217,1729.4717774052199
101800,"Objeto: Pregão Eletrônico -  Registro de Preços - 36/2020 - para eventual aquisição de CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE HIGIENE OCUPACIONAL visando atender as necessidades Serviço Médico Universitário Rubens Brasil unidade integrante do Complexo Hospitalar e de Saúde/UFBA. Informações gerais: Senhores licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição deste últim",MEDICINA TRABALHO - PERICIA SERVICO MEDICO / ENGENHARIA,BA,Ministério da Educação,74,180.0,800.2399999999999,323.8814864864865,96.42951846818829
89437,"Objeto: Pregão Eletrônico -  GÊNEROS DE ALIMENTAÇÃO - Queijos, Carnes e Refrigerados.",CARNE BOVINA IN NATURA,RN,Ministério da Educação,74,15.0,75.0,42.67648648648649,11.696342178768054
89438,"Objeto: Pregão Eletrônico -  GÊNEROS DE ALIMENTAÇÃO - Queijos, Carnes e Refrigerados.",CARNE BOVINA IN NATURA,RS,Ministério da Educação,74,15.0,75.0,42.67648648648649,11.696342178768054
36241,"Objeto: Pregão Eletrônico -  Aquisição de filtros, e lubrificantes (automotivos novos) e itens diversos do GCALC da Guarnição de Natal/RN",FILTRO COMBUSTÍVEL,RN,Ministério da Defesa,73,10.84,279.75,61.15602739726028,55.72184505150277
103394,Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de peças para as Viaturas Blindadas do 7º Batalhão de Infantaria Blindado e Organizações Militares Participantes.,CARRO DE COMBATE SOBRE LAGARTA,RS,Ministério da Defesa,73,10.65,55758.98,3430.195205479452,9170.629901239989
8,Informação protegida por sigilo nos termos da legislação vigente,Informação protegida por sigilo nos termos da legislação vigente,MG,Ministério da Justiça e Segurança Pública,72,0.15,339700.0,10315.538078703705,43866.86076654836
62093,"Objeto: Pregão Eletrônico -  Aquisição de material(is) consumível (is) para uso em laboratório, em atendimento à(s) necessidade(s) de consumo para o bom funcionamento e prestação de serviços laboratoriais pelo Laboratório Federal de Defesa Agropecuária em Minas Gerais (LFDA-MG).",PADRÃO REFERÊNCIA 1,MG,"Ministério da Agricultura, Pecuária e Abastec",72,1.58,15950.0,1762.040475,2882.3361652252365
80892,"Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a aquisição de insumos para a realização dos procedimentos de endoscopia digestiva e desinfecção do videogastroscópio, a fim de suprir as necessidades do Hospital Naval de Natal   HNNa, conforme condições, quantidades, exigências e estimativas exigidas no Edital e seus anexos.",MATERIAL ESPECIAL P/ ENDOSCOPIA,RN,Ministério da Defesa,71,14.5,9411.67,777.8474647887324,1342.0160482782378
18622,Objeto: Pregão Eletrônico -  Aquisição de Equipamentos e Insumos Agrícolas (Eixo Irrigação),CONEXÃO HIDRÁULICA,CE,Ministério da Educação,71,0.75,159.7767,12.27878028169014,21.97742738686751
36341,Objeto: Pregão Eletrônico -  Aquisição de generos alimentícios para atendimento de todas as unidades do IFTO.,FRUTA,TO,Ministério da Educação,70,2.82,17.46,8.007714285714286,4.644139261736416
32188,"Objeto: Pregão Eletrônico -  Aquisição de Testes Psicológicos para atender ao Centro de Psicologia Aplicada do Exército, conforme condições estabelecidas no Edital e seus anexos.",TESTES PSICOLÓGICOS,RJ,Ministério da Defesa,70,2.0,338.7,49.294714285714285,59.789102873190465
16573,"Objeto: Pregão Eletrônico -  Aquisição de  materiais de insumo hidráulicos, elétricos, construção civil, equipamentos, ferramentas e fardamento a serem utilizados nas execuções das ações do Serviço de Edificações e Saneamento Ambiental Indígena nas abrangências do Distrito Sanitário Especial Indígena de Porto Velho/RO, conforme condições, quantidades e exigências estabelecidas no Termo de Referência",CONEXÃO HIDRÁULICA,RO,Ministério da Saúde,70,0.57,30.0,6.406000000000001,7.006946532559309
36340,Objeto: Pregão Eletrônico -  Aquisição de generos alimentícios para atendimento de todas as unidades do IFTO.,FRUTA,PR,Ministério da Educação,70,2.82,17.46,8.007714285714286,4.644139261736416
44525,"Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo para atender as necessidades didáticas das aulas práticas ministradas nos laboratórios do Departamento de Eletrônica e em disciplinas ministradas para outros departamentos do Instituto Federal da Bahia   IFBA/Campus de Salvador, conforme as condições, quantidades e respectivos códigos dos itens discriminados na tabela 01, bem como as exigências estabelecidas neste instrumento.",RESISTOR CARBONO,BA,Ministério da Educação,69,0.03,0.03,0.03,0.0
107929,"Objeto: Pregão Eletrônico -  Registro de preços para a aquisição de insumos com o objetivo de evitar, reduzir, impedir e minimizar a propagação do novo coronavírus transmissor da doença Covid-19.",LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,AC,Ministério do Meio Ambiente,69,99.0,104.02,100.59347826086956,1.1536321491488801
80832,"Objeto: Pregão Eletrônico -  Escolha da proposta mais vantajosa para a aquisição de filtros para equipamentos de engenharia, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos",FILTRO AR,MG,Ministério da Defesa,68,10.52,267.08,100.32000000000001,62.18310417449518
10077,"Objeto: Pregão Eletrônico -  Abertura de intenção de registro de preço, para aquisição de fios de sutura, em atendimento ao centro cirúrgico do Hospital Federal Cardoso Fontes.",FIO DE SUTURA,RJ,Ministério da Saúde,68,1.19,31.72,7.768088235294118,6.7201461998473055
6,Informação protegida por sigilo nos termos da legislação vigente,Informação protegida por sigilo nos termos da legislação vigente,CE,Ministério da Justiça e Segurança Pública,67,0.01,475811.14,18186.0340741563,66891.14079835692
77620,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços gráficos, para atender a demanda do Esquadrão de Saúde de Fortaleza/ES-FZ",GRAFICO - IMPRESSOS / PLASTIFICACAO / ACABAMENTO,CE,Ministério da Defesa,66,0.12,72.0,9.966666666666667,14.233061331695122
10457,Objeto: Pregão Eletrônico -  Aquisic a o de Bandeiras,BANDEIRA EM GERAL,RJ,Ministério da Defesa,66,123.0,304.0,209.49242424242425,59.91696128323973
79468,Objeto: Pregão Eletrônico -  Contratação de seguro total para a frota de veículos da Embrapa Gado de Leite.,PAGAMENTO COBERTURAS SEGURO VEÍCULO,MG,"Ministério da Agricultura, Pecuária e Abastec",66,225.0,1840.0,297.4921212121212,224.37624193110005
33073,"Objeto: Pregão Eletrônico -  Aquisição de baterias, filtros, lubrificantes (automotivos e novos) e pneus.",FILTRO COMBUSTÍVEL,SC,Ministério da Defesa,66,4.3,218.4,55.007424242424236,39.90215453256035
27779,"Objeto: Pregão Eletrônico -  Aquisição de Material de Expediente, Processamento de Dados, Elétrico Eletrônico e Outros para a Embrapa Cerrados",APARA DE MADEIRA,AC,"Ministério da Agricultura, Pecuária e Abastec",65,0.0217,1493.33,60.53494923076923,189.74096232910222
69921,"Objeto: Pregão Eletrônico -  Aquisição de utensílios de gastronomia, para atendimento das necessidades do Hub de Gastronomia e Turismo do Senac em Minas, Projeto Expansão e demandas oriundas de requisições das unidades educacionais, conforme especificações constantes no documento e seus anexos.",JOGO DE UTENSÍLIO DE COZINHA,PI,Ministério do Trabalho e Emprego,65,3.17,899.9899999999999,76.2457435897436,135.10695001438737
76644,Objeto: Pregão Eletrônico -  Contratac a o de empresa para prestac a o de servic os de manutenc a o corretiva e de instalac a o de equipamentos de climatizac a o. PAG: 67222.005040/2021-47,MANUTENCAO DE SISTEMAS DE REFRIGERACAO,RN,Ministério da Defesa,65,61.0,8280.0,717.3830769230769,1400.0159645930416
