,Código UG_x,Código Modalidade Compra_x,Código Órgão_x,Descrição,Quantidade Item,Código Vencedor,Código Órgão Superior,Município,data,Total,valor_individual,UF
4758,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,4120.0,RJ
4759,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,3400.0,RJ
4773,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,5900.0,RJ
4774,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,420,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,6400.0,RJ
4815,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,30,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,5310.0,RJ
4816,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,5310.0,RJ
4817,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,25,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,5310.0,RJ
4818,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,30,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,4900.0,RJ
4819,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,4900.0,RJ
4820,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,25,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,8000.0,RJ
4840,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,03737792000170,52000,RIO DE JANEIRO,2022-12-04,29000.0,6000.0,RJ
4857,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,2240.0,RJ
4858,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,6600.0,RJ
4859,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,2600.0,RJ
4860,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,25,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,2950.0,RJ
4861,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,3200.0,RJ
4862,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,1690.0,RJ
4863,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,4500.0,RJ
4875,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,3750.0,RJ
4876,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,4250.0,RJ
4879,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,3500.0,RJ
4880,160322,-99,52121,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,15,28975382000198,52000,RIO DE JANEIRO,2022-12-04,29000.0,4200.0,RJ
4900,160108,6,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,200,20456654000131,52000,RIO DE JANEIRO,2022-02-24,600.0,36.0,RJ
4970,731040,-99,52131,CONEXÃO HIDRÁULICA,30,20240470000130,52000,RIO DE JANEIRO,2022-02-24,600.0,4.34,RJ
5493,160250,6,52121,FRUTA,80,04852923000,52000,RIO DE JANEIRO,2022-04-26,149850.0,3.82,RJ
5495,160250,6,52121,FRUTA,150,04852923000,52000,RIO DE JANEIRO,2022-04-26,149850.0,3.41,RJ
5498,160250,6,52121,LEGUME IN NATURA,100,88562654000,52000,RIO DE JANEIRO,2022-04-26,149850.0,2.86,RJ
5504,160250,6,52121,LEGUME IN NATURA,100,88914054004,52000,RIO DE JANEIRO,2022-04-26,149850.0,2.86,RJ
5655,120195,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,9040,56998701003301,52000,RIO DE JANEIRO,2022-02-18,0.0,299.0,RJ
5966,120195,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2800,56998701003301,52000,RIO DE JANEIRO,2022-02-18,0.0,299.0,RJ
5973,160250,6,52121,LEGUME IN NATURA,50,01673537057,25000,BRASILIA,2021-12-13,0.0,2.85,AC
5974,160250,6,52121,FRUTA,100,01673537057,25000,BRASILIA,2021-12-13,0.0,3.82,AC
5988,160116,6,52121,CONEXÃO HIDRÁULICA,8,13857945000176,25000,BRASILIA,2021-12-13,0.0,6.42,AC
5991,160116,6,52121,CONEXÃO HIDRÁULICA,10,13857945000176,25000,BRASILIA,2021-12-13,0.0,4.36,AC
6013,160440,6,52121,CONEXÃO HIDRÁULICA,1,85245660000195,25000,BRASILIA,2021-12-15,0.0,15.2,AC
6015,160440,6,52121,CONEXÃO HIDRÁULICA,2,85245660000195,25000,BRASILIA,2021-12-15,0.0,34.36,AC
6016,160440,6,52121,CONEXÃO HIDRÁULICA,4,85245660000195,25000,BRASILIA,2021-12-15,0.0,5.11,AC
6037,160317,6,52121,PLACA IDENTIFICAÇÃO,15,07595520000133,53000,NATAL,2021-12-14,38767.12,145.0,RN
6351,160254,6,52121,FRUTA,2,17471773000159,52000,RIO DE JANEIRO,2022-01-19,53000.0,29.9,RJ
6352,160254,6,52121,FRUTA,4,17471773000159,52000,RIO DE JANEIRO,2022-01-19,53000.0,15.0,RJ
6357,160254,6,52121,FRUTA,50,17471773000159,52000,RIO DE JANEIRO,2022-01-19,53000.0,4.0,RJ
6438,160093,-99,52121,FIO DE SUTURA,2400,24595202000191,52000,VILA VELHA,2021-02-12,1807.5,2.46,ES
6439,160093,-99,52121,FIO DE SUTURA,2400,03595984000199,52000,VILA VELHA,2021-02-12,1807.5,2.38,ES
6440,160093,-99,52121,FIO DE SUTURA,2400,28199997000170,52000,VILA VELHA,2021-02-12,1807.5,1.33,ES
6441,160093,-99,52121,FIO DE SUTURA,2400,28199997000170,52000,VILA VELHA,2021-02-12,1807.5,1.47,ES
6442,160093,-99,52121,FIO DE SUTURA,2400,28199997000170,52000,VILA VELHA,2021-02-12,1807.5,1.48,ES
6443,160093,-99,52121,FIO DE SUTURA,2400,03595984000199,52000,VILA VELHA,2021-02-12,1807.5,2.6,ES
6444,160093,-99,52121,FIO DE SUTURA,2400,03595984000199,52000,VILA VELHA,2021-02-12,1807.5,1.53,ES
6522,160093,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5000,03595984000199,52000,VILA VELHA,2021-02-12,1807.5,0.64,ES
6523,160093,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5000,07790854000168,52000,VILA VELHA,2021-02-12,1807.5,0.47,ES
6524,160093,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,5000,07790854000168,52000,VILA VELHA,2021-02-12,1807.5,0.91,ES
6553,160093,-99,52121,FIO DE SUTURA,984,03595984000199,52000,VILA VELHA,2021-02-12,1807.5,4.72,ES
6607,160108,6,52121,CONEXÃO HIDRÁULICA,1,02570966000190,52000,RIO DE JANEIRO,2022-05-17,396500.0,4.1,RJ
6679,160440,6,52121,CONEXÃO HIDRÁULICA,12,36986531000142,52000,RIO DE JANEIRO,2022-05-13,6894.0,1.68,RJ
6680,160440,6,52121,CONEXÃO HIDRÁULICA,1,36986531000142,52000,RIO DE JANEIRO,2022-05-13,6894.0,1.7,RJ
6835,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,12021151000105,52000,CANOAS,2022-02-23,0.0,33.0,RS
6836,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,12021151000105,52000,CANOAS,2022-09-05,0.0,33.0,RS
6853,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,100,21112395000194,52000,CANOAS,2022-02-23,0.0,5.9,RS
6854,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,100,21112395000194,52000,CANOAS,2022-09-05,0.0,5.9,RS
6855,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,40,12021151000105,52000,CANOAS,2022-02-23,0.0,4.42,RS
6856,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,40,12021151000105,52000,CANOAS,2022-09-05,0.0,4.42,RS
6859,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,12021151000105,52000,CANOAS,2022-02-23,0.0,4.05,RS
6860,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,12021151000105,52000,CANOAS,2022-09-05,0.0,4.05,RS
6893,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,73008682000152,52000,CANOAS,2022-02-23,0.0,0.55,RS
6894,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,73008682000152,52000,CANOAS,2022-09-05,0.0,0.55,RS
6895,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,73008682000152,52000,CANOAS,2022-02-23,0.0,1.03,RS
6896,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2100,73008682000152,52000,CANOAS,2022-09-05,0.0,1.03,RS
6897,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,3000,73008682000152,52000,CANOAS,2022-02-23,0.0,1.94,RS
6898,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,3000,73008682000152,52000,CANOAS,2022-09-05,0.0,1.94,RS
6903,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10000,73008682000152,52000,CANOAS,2022-02-23,0.0,2.5,RS
6904,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10000,73008682000152,52000,CANOAS,2022-09-05,0.0,2.5,RS
6905,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,2248.96,RS
6906,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,2248.96,RS
6919,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,15,73008682000152,52000,CANOAS,2022-02-23,0.0,115.47,RS
6920,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,15,73008682000152,52000,CANOAS,2022-09-05,0.0,115.47,RS
6921,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,59.49,RS
6922,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,59.49,RS
6923,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,7,73008682000152,52000,CANOAS,2022-02-23,0.0,84.84,RS
6924,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,7,73008682000152,52000,CANOAS,2022-09-05,0.0,84.84,RS
6925,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-02-23,0.0,70.42,RS
6926,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-09-05,0.0,70.42,RS
6927,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-02-23,0.0,251.7,RS
6928,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-09-05,0.0,251.7,RS
6929,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-02-23,0.0,150.89,RS
6930,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-09-05,0.0,150.89,RS
6931,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,73008682000152,52000,CANOAS,2022-02-23,0.0,208.2,RS
6932,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,50,73008682000152,52000,CANOAS,2022-09-05,0.0,208.2,RS
6933,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-02-23,0.0,153.01,RS
6934,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,16,73008682000152,52000,CANOAS,2022-09-05,0.0,153.01,RS
6935,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,133.43,RS
6936,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,133.43,RS
6937,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,71.4,RS
6938,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,71.4,RS
6939,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,105.37,RS
6940,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,105.37,RS
6941,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,106.9,RS
6942,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,106.9,RS
6945,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,111.09,RS
6946,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,111.09,RS
6955,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-02-23,0.0,49.57,RS
6956,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,73008682000152,52000,CANOAS,2022-09-05,0.0,49.57,RS
6961,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,6200,28555652000292,52000,CANOAS,2022-02-23,0.0,9.6,RS
6962,120629,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,6200,28555652000292,52000,CANOAS,2022-09-05,0.0,9.6,RS
14342,120195,-99,52111,FIO DE SUTURA,229,02136854000125,52000,RIO DE JANEIRO,2021-12-22,0.0,42.16,RJ
14343,120195,-99,52111,FIO DE SUTURA,229,02136854000125,52000,RIO DE JANEIRO,2021-03-12,3218.55,42.16,RJ
14344,120195,-99,52111,FIO DE SUTURA,229,02136854000125,52000,RIO DE JANEIRO,2021-12-21,714.6,42.16,RJ
14345,120195,-99,52111,FIO DE SUTURA,229,02136854000125,52000,RIO DE JANEIRO,2021-03-12,15800.85,42.16,RJ
14346,120195,-99,52111,FIO DE SUTURA,305,02482141000113,52000,RIO DE JANEIRO,2021-12-22,0.0,39.05,RJ
14347,120195,-99,52111,FIO DE SUTURA,305,02482141000113,52000,RIO DE JANEIRO,2021-03-12,3218.55,39.05,RJ
14348,120195,-99,52111,FIO DE SUTURA,305,02482141000113,52000,RIO DE JANEIRO,2021-12-21,714.6,39.05,RJ
14349,120195,-99,52111,FIO DE SUTURA,305,02482141000113,52000,RIO DE JANEIRO,2021-03-12,15800.85,39.05,RJ
14500,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,500,12235794000151,52000,RIO DE JANEIRO,2022-10-03,67200.0,1555.0,RJ
14501,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,292,12235794000151,52000,RIO DE JANEIRO,2022-10-03,67200.0,1470.0,RJ
14502,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,292,12235794000151,52000,RIO DE JANEIRO,2022-10-03,67200.0,1555.0,RJ
14503,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,992,12235794000151,52000,RIO DE JANEIRO,2022-10-03,67200.0,1555.0,RJ
14504,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,4120,21947632000137,52000,RIO DE JANEIRO,2022-10-03,67200.0,18.0,RJ
14505,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2200,21947632000137,52000,RIO DE JANEIRO,2022-10-03,67200.0,15.3,RJ
14508,160322,-99,52121,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,12400,21947632000137,52000,RIO DE JANEIRO,2022-10-03,67200.0,32.0,RJ
14513,764200,6,52131,CONEXÃO HIDRÁULICA,5,33029588000165,52000,BLUMENAU,2021-03-12,11253.87,18.0,SC
14514,764200,6,52131,CONEXÃO HIDRÁULICA,5,33029588000165,52000,BLUMENAU,2021-03-12,11253.87,13.0,SC
14517,764200,6,52131,CONEXÃO HIDRÁULICA,15,33029588000165,52000,BLUMENAU,2021-03-12,11253.87,2.0,SC
14518,764200,6,52131,CONEXÃO HIDRÁULICA,5,33029588000165,52000,BLUMENAU,2021-03-12,11253.87,3.5,SC
14807,120060,-99,52111,FRUTA,500,20942789000107,52000,PIRASSUNUNGA,2022-01-28,29137.5,32.0,SP
14820,120060,-99,52111,LEGUME IN NATURA,400,37844936000109,52000,PIRASSUNUNGA,2022-01-28,29137.5,45.9,SP
14830,120060,-99,52111,FRUTA,50,15285249000168,52000,PIRASSUNUNGA,2022-01-28,29137.5,39.06,SP
15015,120060,-99,52111,FRUTA,100,15285249000168,52000,PIRASSUNUNGA,2022-01-28,29137.5,17.67,SP
15016,120060,-99,52111,FRUTA,100,20942789000107,52000,PIRASSUNUNGA,2022-01-28,29137.5,15.99,SP
15197,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,10,26736747000104,52000,BRASILIA,2022-01-24,0.0,24.0,AC
15201,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,300,02472743000190,52000,BRASILIA,2022-01-24,0.0,137.49,AC
15206,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,2000,26736747000104,52000,BRASILIA,2022-01-24,0.0,1.9,AC
15207,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,1500,26736747000104,52000,BRASILIA,2022-01-24,0.0,0.8,AC
15210,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,200,02472743000190,52000,BRASILIA,2022-01-24,0.0,16.08,AC
15216,120625,-99,52111,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,300,26736747000104,52000,BRASILIA,2022-01-24,0.0,45.0,AC
15756,120631,-99,52111,CONEXÃO HIDRÁULICA,50,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,0.67,RN
15757,120631,-99,52111,CONEXÃO HIDRÁULICA,50,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,0.67,PE
15758,120631,-99,52111,CONEXÃO HIDRÁULICA,20,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,11.03,RN
15759,120631,-99,52111,CONEXÃO HIDRÁULICA,20,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,11.03,PE
15760,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,27.160000000000004,RN
15761,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,27.160000000000004,PE
15762,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,27.25,RN
15763,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,27.25,PE
15764,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,41.66,RN
15765,120631,-99,52111,CONEXÃO HIDRÁULICA,10,08658622000113,52000,PARNAMIRIM,2021-12-14,2250.0,41.66,PE
15770,120631,-99,52111,CONEXÃO HIDRÁULICA,10,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,10.9,RN
15771,120631,-99,52111,CONEXÃO HIDRÁULICA,10,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,10.9,PE
15772,120631,-99,52111,CONEXÃO HIDRÁULICA,50,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,3.11,RN
15773,120631,-99,52111,CONEXÃO HIDRÁULICA,50,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,3.11,PE
15854,120631,-99,52111,CONEXÃO HIDRÁULICA,10,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,50.0,RN
15855,120631,-99,52111,CONEXÃO HIDRÁULICA,10,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,50.0,PE
15856,120631,-99,52111,CONEXÃO HIDRÁULICA,5,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,450.0,RN
15857,120631,-99,52111,CONEXÃO HIDRÁULICA,5,11513751000128,52000,PARNAMIRIM,2021-12-14,2250.0,450.0,PE
16008,250052,-99,36000,FIO DE SUTURA,1650,37844479000152,36000,RIO DE JANEIRO,2021-02-12,18200.0,2.35,RJ
16009,250052,-99,36000,FIO DE SUTURA,4650,37844479000152,36000,RIO DE JANEIRO,2021-02-12,18200.0,2.17,RJ
16010,250052,-99,36000,FIO DE SUTURA,5310,54516661008005,36000,RIO DE JANEIRO,2021-02-12,18200.0,5.2,RJ
16011,250052,-99,36000,FIO DE SUTURA,2130,54516661008005,36000,RIO DE JANEIRO,2021-02-12,18200.0,4.390000000000001,RJ
16012,250052,-99,36000,FIO DE SUTURA,1730,37844479000152,36000,RIO DE JANEIRO,2021-02-12,18200.0,2.34,RJ
16013,250052,-99,36000,FIO DE SUTURA,750,03812429000171,36000,RIO DE JANEIRO,2021-02-12,18200.0,15.05,RJ
16014,250052,-99,36000,FIO DE SUTURA,6500,03812429000171,36000,RIO DE JANEIRO,2021-02-12,18200.0,2.8,RJ
16026,250052,-99,36000,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,48,68337658000127,36000,RIO DE JANEIRO,2022-11-02,0.0,783.0,RJ
16061,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,5,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,660.78,RJ
16062,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,5,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,660.78,RJ
16065,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,3570.0,RJ
16066,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,3570.0,RJ
16067,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,3583.53,RJ
16068,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,3583.53,RJ
16155,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8362.0,RJ
16156,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8362.0,RJ
16157,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8346.0,RJ
16158,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8346.0,RJ
16159,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8809.0,RJ
16160,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8809.0,RJ
16163,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,120,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,10086.0,RJ
16164,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,120,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,10086.0,RJ
16165,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,9041.0,RJ
16166,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,9041.0,RJ
16173,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8786.0,RJ
16174,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,10,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8786.0,RJ
16175,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8017.0,RJ
16176,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8017.0,RJ
16179,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2021-12-22,9820.0,8353.0,RJ
16180,120195,-99,52111,PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS,20,19871422000160,52000,RIO DE JANEIRO,2022-01-21,0.0,8353.0,RJ
